10467,,,55,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,100,,

10467,,,85,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,18,,

10467,,,93 TO 95,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,13,,

10467,,,111,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,8,,

10467,,,115,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,1,,

10467,,,155 TO 165,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,110,,

10467,,,171,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,142,,

10467,,,179 TO 181,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,3335,,,139,,

10467,,,189,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,135,,

10467,,,201,,,,E MOSHOLU,,,,,PKWY N,,,,240,,,,E 206TH,,,ST,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,1,,

10467,,,225 TO 227,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,50,,

10467,,,239,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,46,,

10467,,,241,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3335,,,42,,

10467,,,245,,,,E MOSHOLU,,,,,PKWY N,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,3335,,,41,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page100of 130,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,,STSUFX1,,,,,BLDGNO2,,,,STREET2,,,,STSUFX2,,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,STATUS3,,BLOCK,,,LOT,,

10467,,,305 TO 319,,,,E MOSHOLU,,,,,,PKWY N,,,,,3039 TO 3041,,,,PERRY,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3334,,,53,,

10467,,,323,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,1,,

10467,,,333,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,63,,

10467,,,353,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,1,,

10467,,,359,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,87,,

10467,,,375,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,81,,

10467,,,385 TO 387,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3331,,,1,,

10467,,,391,,,,E MOSHOLU,,,,,,PKWY N,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3331,,,82,,

10467,,,3405,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,29,,

10467,,,3418,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,41,,

10467,,,3424,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,45,,

10467,,,3425,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,19,,

10467,,,3433 TO 3437,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,3324,,,16,,

10467,,,3440,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,51,,

10467,,,3450,,,,GATES,,,,,,PL,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3324,,,55,,

10467,,,2225,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4344,,,42,,

10467,,,2226,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4345,,,21,,

10467,,,2241,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4344,,,38,,

10467,,,2248,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4345,,,26,,

10467,,,2251,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4344,,,35,,

10467,,,2303 TO 2305,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4347,,,1,,

10467,,,2309,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4347,,,47,,

10467,,,2310 TO 2314,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4348,,,5,,

10467,,,2530,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4435,,,18,,

10467,,,2554,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4435,,,29,,

10467,,,2556,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4435,,,30,,

10467,,,2756 TO 2760,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4511,,,28,,

10467,,,2935,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4547,,,42,,

10467,,,3010,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,10,,

10467,,,3014,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,11,,

10467,,,3021,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,4569,,,43,,

10467,,,3030,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,18,,

10467,,,3031,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4569,,,39,,

10467,,,3034,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,19,,

10467,,,3041,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4569,,,34,,

10467,,,3042,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,22,,

10467,,,3046,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4570,,,23,,

10467,,,3204,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4598,,,7,,

10467,,,3215,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4597,,,31,,

10467,,,3220,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,4598,,,13,,

10467,,,3514,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,4659,,,8,,

10467,,,3545,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4657,,,75,,

10467,,,3606,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,4661,,,43,,

10467,,,3608,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4661,,,44,,

10467,,,3642,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4662,,,39,,

10467,,,3644,,,,HOLLAND,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,4662,,,40,,

10467,,,3038,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,4,,

10467,,,3040,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,7,,

10467,,,3047,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,62,,

10467,,,3049,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,60,,

10467,,,3053,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,59,,

10467,,,3060,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,17,,

10467,,,3063,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3333,,,52,,

10467,,,3070,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,3332,,,21,,

10467,,,3077,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,3333,,,42,,

10467,,,3080,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,3332,,,30,,

10467,,,3144,,,,HULL,,,,,,AVE,,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,3349,,,14,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,Page101of 130,,,
,,,,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,,,STSUFX1,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,STATUS3,,,BLOCK,,,LOT,,

10467,,,3152,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3349,,,16,,

10467,,,3156 TO 3158,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3349,,,18,,

10467,,,3190,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3350,,,3,,

10467,,,3195,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,3346,,,36,,

10467,,,3201 TO 3203,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3346,,,34,,

10467,,,3207,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,3346,,,31,,

10467,,,3215 TO 3217,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,3346,,,26,,

10467,,,3232,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3350,,,19,,

10467,,,3235,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3346,,,23,,

10467,,,3291,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3347,,,38,,

10467,,,3307,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3348,,,77,,

10467,,,3310 TO 3312,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3352,,,12,,

10467,,,3331,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,3348,,,168,,

10467,,,3333,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,3348,,,167,,

10467,,,3335,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,3348,,,166,,

10467,,,3339,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3348,,,60,,

10467,,,3346 TO 3348,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,3352,,,29,,

10467,,,3349 TO 3351,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3348,,,54,,

10467,,,3502 TO 3506,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3356,,,120,,

10467,,,3511,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3356,,,104,,

10467,,,3524,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3356,,,122,,

10467,,,3536,,,,HULL,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3356,,,126,,

10467,,,3508,,,,KINGS COLLEGE,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3356,,,35,,

10467,,,3415,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,89,,

10467,,,3422,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,3324,,,107,,

10467,,,3424,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,111,,

10467,,,3425,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,82,,

10467,,,3434,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,113,,

10467,,,3439,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,77,,

10467,,,3444,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,117,,

10467,,,3451 TO 3455,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,3324,,,70,,

10467,,,3464,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,3324,,,123,,

10467,,,3472,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,130,,

10467,,,3475 TO 3477,,,,KNOX,,,,,,,PL,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3324,,,63,,

10467,,,3202,,,,KOSSUTH,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,21,,

10467,,,3216,,,,KOSSUTH,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,25,,

10467,,,3310,,,,KOSSUTH,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,60,,

10467,,,3320,,,,KOSSUTH,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3326,,,64,,

10467,,,3405,,,,KOSSUTH,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,3327,,,60,,

10467,,,630,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4424,,,33,,

10467,,,735,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4434,,,1,,

10467,,,754,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4432,,,28,,

10467,,,776,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4436,,,27,,

10467,,,777,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4439,,,5,,

10467,,,785,,,,MACE,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,4439,,,1,,

10467,,,679 TO 681,,,,MAGENTA,,,,,,,ST,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4628,,,1,,

10467,,,2411,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,ROOMINGHOUSE,,,,421-A (16),,,4437,,,50,,

10467,,,2413,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4437,,,49,,

10467,,,2415,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,4437,,,148,,

10467,,,2428,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4438,,,16,,

10467,,,2432,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4438,,,19,,

10467,,,2529,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4440,,,45,,

10467,,,2552,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,4441,,,127,,

10467,,,2744,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,4514,,,17,,

10467,,,2765 TO 2769,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4513,,,33,,

10467,,,2901,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4550,,,1,,

10467,,,3034,,,,MATTHEWS,,,,,,,AVE,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,4573,,,21,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,Page102of 130,,,
,,,,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,,,STSUFX1,,,,,BLDGNO2,,,STREET2,,,STSUFX2,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,,STATUS3,,,BLOCK,,,LOT,,

10467,,,3036,,,,MATTHEWS,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4573,,,22,,

10467,,,2260,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4342,,,1,,

10467,,,2265,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4341,,,75,,

10467,,,2280,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4342,,,10,,

10467,,,2300,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4342,,,10,,

10467,,,2418,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4426,,,10,,

10467,,,2440,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4426,,,17,,

10467,,,2451,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4425,,,36,,

10467,,,2504,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4429,,,6,,

10467,,,2505,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4428,,,1,,

10467,,,2510,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4429,,,10,,

10467,,,2515,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4428,,,56,,

10467,,,2520 TO 2522,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4429,,,14,,

10467,,,2531,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4428,,,52,,

10467,,,2541,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4428,,,46,,

10467,,,2545,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4428,,,43,,

10467,,,2550,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,NON-EVICT COOP/CONDO,,,,,,,,4429,,,1,,

10467,,,2802,,,,OLINVILLE,,,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,4508,,,37,,

